Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     253/278         __gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >::difference_type __gnu_cxx::operator-<Point**, std::vector<Point*, std::allocator<Point*> > >(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > > const&, __gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > > const&) [163]
                0.00    0.00     253/278         std::_Vector_base<Point*, std::allocator<Point*> >::_M_allocate(unsigned long) [165]
                0.00    0.00     253/3997        Point* const& std::forward<Point* const&>(std::remove_reference<Point* const&>::type&) [130]
                0.00    0.00     253/1872        void std::allocator_traits<std::allocator<Point*> >::construct<Point*, Point* const&>(std::allocator<Point*>&, Point**, Point* const&) [135]
                0.00    0.00     253/279         std::_Vector_base<Point*, std::allocator<Point*> >::_M_deallocate(Point**, unsigned long) [161]
-----------------------------------------------
                0.00    0.00       8/218         void std::vector<Cluster*, std::allocator<Cluster*> >::_M_realloc_insert<Cluster*>(__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >, Cluster*&&) [240]
                0.00    0.00      70/218         Cluster*& std::vector<Cluster*, std::allocator<Cluster*> >::emplace_back<Cluster*>(Cluster*&&) [189]
                0.00    0.00      70/218         void std::allocator_traits<std::allocator<Cluster*> >::construct<Cluster*, Cluster*>(std::allocator<Cluster*>&, Cluster**, Cluster*&&) [187]
                0.00    0.00      70/218         void __gnu_cxx::new_allocator<Cluster*>::construct<Cluster*, Cluster*>(Cluster**, Cluster*&&) [182]
[169]    0.0    0.00    0.00     218         Cluster*&& std::forward<Cluster*>(std::remove_reference<Cluster*>::type&) [169]
-----------------------------------------------
                0.00    0.00       8/218         void std::vector<Centroid*, std::allocator<Centroid*> >::_M_realloc_insert<Centroid*>(__gnu_cxx::__normal_iterator<Centroid**, std::vector<Centroid*, std::allocator<Centroid*> > >, Centroid*&&) [241]
                0.00    0.00      70/218         Centroid*& std::vector<Centroid*, std::allocator<Centroid*> >::emplace_back<Centroid*>(Centroid*&&) [192]
                0.00    0.00      70/218         void std::allocator_traits<std::allocator<Centroid*> >::construct<Centroid*, Centroid*>(std::allocator<Centroid*>&, Centroid**, Centroid*&&) [188]
                0.00    0.00      70/218         void __gnu_cxx::new_allocator<Centroid*>::construct<Centroid*, Centroid*>(Centroid**, Centroid*&&) [183]
[170]    0.0    0.00    0.00     218         Centroid*&& std::forward<Centroid*>(std::remove_reference<Centroid*>::type&) [170]
-----------------------------------------------
                0.00    0.00     193/193         std::allocator_traits<std::allocator<Point*> >::deallocate(std::allocator<Point*>&, Point**, unsigned long) [172]
[171]    0.0    0.00    0.00     193         __gnu_cxx::new_allocator<Point*>::deallocate(Point**, unsigned long) [171]
-----------------------------------------------
                0.00    0.00     193/193         std::_Vector_base<Point*, std::allocator<Point*> >::_M_deallocate(Point**, unsigned long) [161]
[172]    0.0    0.00    0.00     193         std::allocator_traits<std::allocator<Point*> >::deallocate(std::allocator<Point*>&, Point**, unsigned long) [172]
                0.00    0.00     193/193         __gnu_cxx::new_allocator<Point*>::deallocate(Point**, unsigned long) [171]
-----------------------------------------------
                0.00    0.00       8/156         std::vector<Centroid*, std::allocator<Centroid*> >::begin() [242]
                0.00    0.00      70/156         __gnu_cxx::__normal_iterator<Centroid**, std::vector<Centroid*, std::allocator<Centroid*> > >::operator-(long) const [186]
                0.00    0.00      78/156         std::vector<Centroid*, std::allocator<Centroid*> >::end() [174]
[173]    0.0    0.00    0.00     156         __gnu_cxx::__normal_iterator<Centroid**, std::vector<Centroid*, std::allocator<Centroid*> > >::__normal_iterator(Centroid** const&) [173]
-----------------------------------------------
                0.00    0.00       8/78          Centroid*& std::vector<Centroid*, std::allocator<Centroid*> >::emplace_back<Centroid*>(Centroid*&&) [192]
                0.00    0.00      70/78          std::vector<Centroid*, std::allocator<Centroid*> >::back() [193]
[174]    0.0    0.00    0.00      78         std::vector<Centroid*, std::allocator<Centroid*> >::end() [174]
                0.00    0.00      78/156         __gnu_cxx::__normal_iterator<Centroid**, std::vector<Centroid*, std::allocator<Centroid*> > >::__normal_iterator(Centroid** const&) [173]
-----------------------------------------------
                0.00    0.00       6/76          main [1]
                0.00    0.00      70/76          Cluster::createCentroid(int) [29]
[175]    0.0    0.00    0.00      76         Point::getTotalNumberPoints() [175]
                0.00    0.00     152/1204        std::vector<Point*, std::allocator<Point*> >::size() const [138]
-----------------------------------------------
                0.00    0.00       2/72          __static_initialization_and_destruction_0(int, int) [246]
                0.00    0.00      70/72          Cluster::Cluster(int) [30]
[176]    0.0    0.00    0.00      72         std::vector<Point*, std::allocator<Point*> >::vector() [176]
                0.00    0.00      71/71          std::_Vector_base<Point*, std::allocator<Point*> >::_Vector_base() [181]
-----------------------------------------------
                0.00    0.00      71/71          std::allocator<Point*>::allocator() [178]
[177]    0.0    0.00    0.00      71         __gnu_cxx::new_allocator<Point*>::new_allocator() [177]
-----------------------------------------------
                0.00    0.00      71/71          std::_Vector_base<Point*, std::allocator<Point*> >::_Vector_impl::_Vector_impl() [179]
[178]    0.0    0.00    0.00      71         std::allocator<Point*>::allocator() [178]
                0.00    0.00      71/71          __gnu_cxx::new_allocator<Point*>::new_allocator() [177]
-----------------------------------------------
                0.00    0.00      71/71          std::_Vector_base<Point*, std::allocator<Point*> >::_Vector_base() [181]
[179]    0.0    0.00    0.00      71         std::_Vector_base<Point*, std::allocator<Point*> >::_Vector_impl::_Vector_impl() [179]
                0.00    0.00      71/71          std::_Vector_base<Point*, std::allocator<Point*> >::_Vector_impl_data::_Vector_impl_data() [180]
                0.00    0.00      71/71          std::allocator<Point*>::allocator() [178]
-----------------------------------------------
                0.00    0.00      71/71          std::_Vector_base<Point*, std::allocator<Point*> >::_Vector_impl::_Vector_impl() [179]
[180]    0.0    0.00    0.00      71         std::_Vector_base<Point*, std::allocator<Point*> >::_Vector_impl_data::_Vector_impl_data() [180]
-----------------------------------------------
                0.00    0.00      71/71          std::vector<Point*, std::allocator<Point*> >::vector() [176]
[181]    0.0    0.00    0.00      71         std::_Vector_base<Point*, std::allocator<Point*> >::_Vector_base() [181]
                0.00    0.00      71/71          std::_Vector_base<Point*, std::allocator<Point*> >::_Vector_impl::_Vector_impl() [179]
-----------------------------------------------
                0.00    0.00      70/70          void std::allocator_traits<std::allocator<Cluster*> >::construct<Cluster*, Cluster*>(std::allocator<Cluster*>&, Cluster**, Cluster*&&) [187]
[182]    0.0    0.00    0.00      70         void __gnu_cxx::new_allocator<Cluster*>::construct<Cluster*, Cluster*>(Cluster**, Cluster*&&) [182]
                0.00    0.00      70/218         Cluster*&& std::forward<Cluster*>(std::remove_reference<Cluster*>::type&) [169]
                0.00    0.00      70/445416      operator new(unsigned long, void*) [45]
-----------------------------------------------
                0.00    0.00      70/70          void std::allocator_traits<std::allocator<Centroid*> >::construct<Centroid*, Centroid*>(std::allocator<Centroid*>&, Centroid**, Centroid*&&) [188]
[183]    0.0    0.00    0.00      70         void __gnu_cxx::new_allocator<Centroid*>::construct<Centroid*, Centroid*>(Centroid**, Centroid*&&) [183]
                0.00    0.00      70/218         Centroid*&& std::forward<Centroid*>(std::remove_reference<Centroid*>::type&) [170]
                0.00    0.00      70/445416      operator new(unsigned long, void*) [45]
-----------------------------------------------
                0.00    0.00      70/70          std::vector<Cluster*, std::allocator<Cluster*> >::back() [190]
[184]    0.0    0.00    0.00      70         __gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >::operator-(long) const [184]
                0.00    0.00      70/17322       __gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >::__normal_iterator(Cluster** const&) [113]
-----------------------------------------------
                0.00    0.00      70/70          std::vector<Centroid*, std::allocator<Centroid*> >::back() [193]
[185]    0.0    0.00    0.00      70         __gnu_cxx::__normal_iterator<Centroid**, std::vector<Centroid*, std::allocator<Centroid*> > >::operator*() const [185]
-----------------------------------------------
                0.00    0.00      70/70          std::vector<Centroid*, std::allocator<Centroid*> >::back() [193]
[186]    0.0    0.00    0.00      70         __gnu_cxx::__normal_iterator<Centroid**, std::vector<Centroid*, std::allocator<Centroid*> > >::operator-(long) const [186]
                0.00    0.00      70/156         __gnu_cxx::__normal_iterator<Centroid**, std::vector<Centroid*, std::allocator<Centroid*> > >::__normal_iterator(Centroid** const&) [173]
-----------------------------------------------
                0.00    0.00       8/70          void std::vector<Cluster*, std::allocator<Cluster*> >::_M_realloc_insert<Cluster*>(__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >, Cluster*&&) [240]
                0.00    0.00      62/70          Cluster*& std::vector<Cluster*, std::allocator<Cluster*> >::emplace_back<Cluster*>(Cluster*&&) [189]
[187]    0.0    0.00    0.00      70         void std::allocator_traits<std::allocator<Cluster*> >::construct<Cluster*, Cluster*>(std::allocator<Cluster*>&, Cluster**, Cluster*&&) [187]
                0.00    0.00      70/218         Cluster*&& std::forward<Cluster*>(std::remove_reference<Cluster*>::type&) [169]
                0.00    0.00      70/70          void __gnu_cxx::new_allocator<Cluster*>::construct<Cluster*, Cluster*>(Cluster**, Cluster*&&) [182]
-----------------------------------------------
                0.00    0.00       8/70          void std::vector<Centroid*, std::allocator<Centroid*> >::_M_realloc_insert<Centroid*>(__gnu_cxx::__normal_iterator<Centroid**, std::vector<Centroid*, std::allocator<Centroid*> > >, Centroid*&&) [241]
